station_id,station_name,station_pinyin_headchar,station_pinyin
2589,石林,sl,shilin
2590,乌苏,ws,wusu
2591,鼎湖山,dhs,dinghushan
2592,会昌北,hcb,huichangbei
2593,梁平南,lpn,liangpingnan
2594,八面城,bmc,bamiancheng
2595,步行街,bxj,buxingjie
2596,高州,gz,gaozhou
2597,牧原,my,muyuan
2598,定陶,dt,dingtao
2599,酉阳,yy,youyang
2600,普雄,px,puxiong
2601,安顺,as,anshun
2602,锡林浩特,xlht,xilinhaote
2603,淄博,zb,zibo
2604,江源,jy,jiangyuan
2605,兑镇,dz,duizhen
2606,孔滩,kt,kongtan
2607,亳州南,bzn,bozhounan
2608,邹城,zc,zoucheng
2609,李家,lj,lijia
2610,峰洞,fd,fengdong
2611,田心东,txd,tianxindong
2612,阿木尔,ame,amuer
2613,弯坵,wq,wanqiu
2614,苍坪,cp,cangping
2615,徐家,xj,xujia
2616,零陵,ll,lingling
2617,北马圈子,bmqz,beimaquanzi
2618,南观村,ngc,nanguancun
2619,萨拉齐,slq,salaqi
2620,阎良,yl,yanliang
2621,临淄北,lzb,linzibei
2622,石城,sc,shicheng
2623,富源北,fyb,fuyuanbei
2624,延平,yp,yanping
2625,防城港北,fcgb,fangchenggangbei
2626,敖力布告,albg,aolibugao
2627,浮图峪,fty,futuyu
2628,西街口,xjk,xijiekou
2629,西柳,xl,xiliu
2630,雨格,yg,yuge
2631,南雄,nx,nanxiong
2632,平湖,ph,pinghu
2633,金昌,jc,jinchang
2634,华城,hc,huacheng
2635,夏格庄,xgz,xiagezhuang
2636,雅鲁,yl,yalu
2637,昆玉,ky,kunyu
2638,清河门北,qhmb,qinghemenbei
2639,凤县,fx,fengxian
2640,万宁,wn,wanning
2641,禹城东,ycd,yuchengdong
2642,绍兴北,sxb,shaoxingbei
2643,沙城,sc,shacheng
2644,楚山,cs,chushan
2645,马鞍山东,masd,maanshandong
2646,辉河,hh,huihe
2647,阳东,yd,yangdong
2648,六个鸡,lgj,liugeji
2649,息烽,xf,xifeng
2650,长庆桥,zqq,zhangqingqiao
2651,立志,lz,lizhi
2652,黑山寺,hss,heishansi
2653,旗下营南,qxyn,qixiayingnan
2654,紫阳,zy,ziyang
2655,项城,xc,xiangcheng
2656,泥溪,nx,nixi
2657,博白,bb,bobai
2658,临江溪,ljx,linjiangxi
2659,秦安,qa,qinan
2660,乌鲁木齐,wlmq,wulumuqi
2661,哈尔滨东,hebd,haerbindong
2662,柳树,ls,liushu
2663,鸭园,yy,yayuan
2664,任丘,rq,renqiu
2665,纳雍,ny,nayong
2666,一面山,yms,yimianshan
2667,龙洞堡,ldb,longdongbao
2668,肇东,zd,zhaodong
2669,桂平,gp,guiping
2670,滨海西,bhx,binhaixi
2671,北京,bj,beijing
2672,磐安镇,paz,pananzhen
2673,库尔勒,kel,kuerle
2674,花山南,hsn,huashannan
2675,秦皇岛,qhd,qinhuangdao
2676,亭林,tl,tinglin
2677,师宗,sz,shizong
2678,小关溪,xgx,xiaoguanxi
2679,高平,gp,gaoping
2680,抚州,fz,fuzhou
2681,双河镇,shz,shuanghezhen
2682,虞城县,ycx,yuchengxian
2683,敖头,at,aotou
2684,哈达铺,hdp,hadapu
2685,册亨,ch,ceheng
2686,建湖,jh,jianhu
2687,平度,pd,pingdu
2688,贺胜桥东,hsqd,heshengqiaodong
2689,伊拉哈,ylh,yilaha
2690,嫩江,nj,nenjiang
2691,义县,yx,yixian
2692,秦家,qj,qinjia
2693,桃源,ty,taoyuan
2694,巴东,bd,badong
2695,郑州东,zzd,zhengzhoudong
2696,许家台,xjt,xujiatai
2697,茄子溪,qzx,qiezixi
2698,曲靖,qj,qujing
2699,芦沟,lg,lugou
2700,南朗,nl,nanlang
2701,高碑店,gbd,gaobeidian
2702,北滘,bj,beijiao
2703,棋子湾,qzw,qiziwan
2704,长潭沟,ztg,zhangtangou
2705,长葛,zg,zhangge
2706,徐水,xs,xushui
2707,巴中,bz,bazhong
2708,新阳镇,xyz,xinyangzhen
2709,扎兰屯,zlt,zhalantun
2710,上安,sa,shangan
2711,淮滨,hb,huaibin
2712,张掖西,zyx,zhangyexi
2713,河唇,hc,hechun
2714,安多,ad,anduo
2715,南木,nm,nanmu
2716,新乡,xx,xinxiang
2717,原平,yp,yuanping
2718,彝良,yl,yiliang
2719,西哲里木,xzlm,xizhelimu
2720,营盘水,yps,yingpanshui
2721,弋江,yj,yijiang
2722,福生庄,fsz,fushengzhuang
2723,南城司,ncs,nanchengsi
2724,清水,qs,qingshui
2725,高林屯,glt,gaolintun
2726,惠环,hh,huihuan
2727,松树镇,ssz,songshuzhen
2728,乌龙泉南,wlqn,wulongquannan
2729,怀仁,hr,huairen
2730,南芬北,nfb,nanfenbei
2731,麻阳,my,mayang
2732,神池,sc,shenchi
2733,新干,xg,xingan
2734,肇庆,zq,zhaoqing
2735,银瓶,yp,yinping
2736,新松浦,xsp,xinsongpu
2737,塔河,th,tahe
2738,南靖,nj,nanjing
2739,双石桥,ssq,shuangshiqiao
2740,青白江东,qbjd,qingbaijiangdong
2741,榆林,yl,yulin
2742,蕲春,qc,qichun
2743,泰州,tz,taizhou
2744,简阳南,jyn,jianyangnan
2745,浩良河,hlh,haolianghe
2746,安图西,atx,antuxi
2747,东胜东,dsd,dongshengdong
2748,洛碛,lq,luoqi
2749,苔青,tq,taiqing
2750,鹰潭,yt,yingtan
2751,祁县东,qxd,qixiandong
2752,兴凯,xk,xingkai
2753,白旗,bq,baiqi
2754,栟茶,bc,bingcha
2755,烟台,yt,yantai
2756,佛山西,fsx,foshanxi
2757,沙湾县,swx,shawanxian
2758,乌海北,whb,wuhaibei
2759,凯北,kb,kaibei
2760,高滩,gt,gaotan
2761,大荔,dl,dali
2762,界首南,jsn,jieshounan
2763,北京东,bjd,beijingdong
2764,曹妃甸港,cfdg,caofeidiangang
2765,白音胡硕,byhs,baiyinhushuo
2766,丹阳,dy,danyang
2767,石梯,st,shiti
2768,闻喜,wx,wenxi
2769,芨岭,jl,jiling
2770,一步滩,ybt,yibutan
2771,徘徊北,phb,paihuaibei
2772,友好,yh,youhao
2773,荣昌,rc,rongchang
2774,宏克力,hkl,hongkeli
2775,江宁西,jnx,jiangningxi
2776,林口,lk,linkou
2777,吉舒,js,jishu
2778,曹妃甸东,cfdd,caofeidiandong
2779,邯郸东,hdd,handandong
2780,乌拉山,wls,wulashan
2781,新绛,xj,xinjiang
2782,咸宁北,xnb,xianningbei
2783,塘豹,tb,tangbao
2784,芜湖,wh,wuhu
2785,沭阳,sy,shuyang
2786,黑台,ht,heitai
2787,常平东,cpd,changpingdong
2788,六道河子,ldhz,liudaohezi
2789,容县,rx,rongxian
2790,镇安,za,zhenan
2791,广州,gz,guangzhou
2792,攸县南,yxn,youxiannan
2793,韶关东,sgd,shaoguandong
2794,上海西,shx,shanghaixi
2795,三水,ss,sanshui
2796,甘泉北,gqb,ganquanbei
2797,都江堰,djy,doujiangyan
2798,清河,qh,qinghe
2799,榆树,ys,yushu
2800,宜昌东,ycd,yichangdong
2801,白银西,byx,baiyinxi
2802,青山,qs,qingshan
2803,平罗,pl,pingluo
2804,二道沟门,edgm,erdaogoumen
2805,武清,wq,wuqing
2806,园墩,yd,yuandun
2807,海阳北,hyb,haiyangbei
2808,永和,yh,yonghe
2809,达拉滨,dlb,dalabin
2810,上海虹桥,shhq,shanghaihongqiao
2811,新开,xk,xinkai
2812,阿克苏,aks,akesu
2813,南城,nc,nancheng
2814,小榄,xl,xiaolan
2815,闵集,mj,minji
2816,上谷,sg,shanggu
2817,复盛,fs,fusheng
2818,花土坡,htp,huatupo
2819,新会,xh,xinhui
2820,石磷,sl,shilin
2821,化德,hd,huade
2822,三元坝,syb,sanyuanba
2823,鸡西,jx,jixi
2824,塘沽,tg,tanggu
2825,余粮堡,ylb,yuliangbao
2826,宝坻,bc,baochi
2827,晋江,jj,jinjiang
2828,清水县,qsx,qingshuixian
2829,洞庙河,dmh,dongmiaohe
2830,珠斯花,zsh,zhusihua
2831,三江,sj,sanjiang
2832,昭通,zt,zhaotong
2833,古田北,gtb,gutianbei
2834,清水北,qsb,qingshuibei
2835,商丘东,sqd,shangqiudong
2836,桐木寨,tmz,tongmuzhai
2837,海拉尔,hle,hailaer
2838,依安,ya,yian
2839,扎赉诺尔,zlne,zhalainuoer
2840,秦岭,ql,qinling
2841,淮安东,had,huaiandong
2842,姚渡,yd,yaodu
2843,得耳布尔,debe,deerbuer
2844,贵阳,gy,guiyang
2845,木竹河,mzh,muzhuhe
2846,宝林,bl,baolin
2847,张百湾,zbw,zhangbaiwan
2848,松坝,sb,songba
2849,丰城,fc,fengcheng
2850,柳树泉,lsq,liushuquan
2851,松青,sq,songqing
2852,青岛,qd,qingdao
2853,黄羊湾,hyw,huangyangwan
2854,盐池,yc,yanchi
2855,明珠,mz,mingzhu
2856,普兰店,pld,pulandian
2857,旬阳北,xyb,xunyangbei
2858,三明北,smb,sanmingbei
2859,沈阳南,syn,shenyangnan
2860,新余,xy,xinyu
2861,玉舍,ys,yushe
2862,五家,wj,wujia
2863,溆浦,xp,xupu
2864,武义,wy,wuyi
2865,石头,st,shitou
2866,李石寨,lsz,lishizhai
2867,猴山,hs,houshan
2868,大理,dl,dali
2869,武乡,wx,wuxiang
2870,桂林北,glb,guilinbei
2871,江油北,jyb,jiangyoubei
2872,香港西九龙,xgxjl,xianggangxijiulong
2873,宜城,yc,yicheng
2874,山市,ss,shanshi
2875,邓州,dz,dengzhou
2876,新彦,xy,xinyan
2877,老羊壕,lyh,laoyanghao
2878,汇流河,hlh,huiliuhe
2879,太原,ty,taiyuan
2880,白沙沱,bst,baishatuo
2881,巴日图,brt,baritu
2882,仲恺,zk,zhongkai
2883,梁底下,ldx,liangdixia
2884,济南,jn,jinan
2885,庐江,lj,lujiang
2886,头道桥,tdq,toudaoqiao
2887,启东,qd,qidong
2888,老边,lb,laobian
2889,李家坪,ljp,lijiaping
2890,大同,dt,datong
2891,南昌西,ncx,nanchangxi
2892,白石山,bss,baishishan
2893,滴道,dd,didao
2894,上西铺,sxp,shangxipu
2895,中宁南,znn,zhongningnan
2896,古北口,gbk,gubeikou
2897,大营,dy,daying
2898,学庄,xz,xuezhuang
2899,申家店,sjd,shenjiadian
2900,刀尔登,ded,daoerdeng
2901,邛崃,ql,qionglai
2902,五寨,wz,wuzhai
2903,鱼泉,yq,yuquan
2904,布海,bh,buhai
2905,汨罗,ml,miluo
2906,斗沟子,dgz,dougouzi
2907,衡水,hs,hengshui
2908,山丹,sd,shandan
2909,南桥,nq,nanqiao
2910,郭尔奔敖包,gebab,guoerbenaobao
2911,咸宁南,xnn,xianningnan
2912,吴家屯,wjt,wujiatun
2913,墨玉,my,moyu
2914,镇江,zj,zhenjiang
2915,庐山,ls,lushan
2916,揭阳,jy,jieyang
2917,陵城,lc,lingcheng
2918,岳阳,yy,yueyang
2919,角美,jm,jiaomei
2920,虎山,hs,hushan
2921,金林,jl,jinlin
2922,龙池,lc,longchi
2923,哈密,hm,hami
2924,龙江,lj,longjiang
2925,建德,jd,jiande
2926,汾河,fh,fenhe
2927,深圳西,szx,shenzhenxi
2928,康城,kc,kangcheng
2929,沂水,ys,yishui
